order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,max_warmup
2017-10-16,sports_leisure,111,12362.06,111.36990990990991,0,,42,2017,-0.9350162426854148,0.35460488704253557,0,105.0,117.0,122.0,94.0,101.0,,10366.19,13565.960000000001,15836.89,8549.44,9717.91,,98.72561904761905,115.94837606837608,129.8105737704918,90.95148936170213,96.2169306930693,,0.0,0.0,0.0,0.0,0.0,,,,,,,,108.5,11452.575,52
2017-10-23,sports_leisure,87,8373.63,96.24862068965517,0,,43,2017,-0.8854560256532101,0.464723172043768,0,111.0,105.0,101.0,88.0,89.0,,12362.06,10366.19,9516.09,8521.22,9320.93,,111.36990990990991,98.72561904761905,94.21871287128712,96.83204545454545,104.72955056179775,,0.0,0.0,0.0,0.0,0.0,,,,,,,,105.0,11166.96,52
2017-10-30,sports_leisure,99,11408.16,115.2339393939394,0,,44,2017,-0.822983865893657,0.5680647467311548,0,87.0,111.0,117.0,88.0,98.0,,8373.63,12362.06,13565.960000000001,10445.98,11270.44,,96.24862068965517,111.36990990990991,115.94837606837608,118.70431818181818,115.00448979591837,,0.0,0.0,0.0,0.0,0.0,,,,,,,,100.5,10627.51,52
2017-11-06,sports_leisure,102,11708.99,114.79401960784314,0,,45,2017,-0.7485107481711011,0.6631226582407952,0,99.0,87.0,105.0,125.0,104.0,,11408.16,8373.63,10366.19,11413.68,9398.31,,115.2339393939394,96.24862068965517,98.72561904761905,91.30944000000001,90.36836538461537,,0.0,0.0,0.0,0.0,0.0,,,,,,,,99.75,10963.21,52
2017-11-13,sports_leisure,98,10665.3,108.82959183673469,0,,46,2017,-0.6631226582407955,0.7485107481711007,0,102.0,99.0,111.0,122.0,94.0,,11708.99,11408.16,12362.06,15836.89,8549.44,,114.79401960784314,115.2339393939394,111.36990990990991,129.8105737704918,90.95148936170213,,0.0,0.0,0.0,0.0,0.0,,,,,,,,96.5,10539.02,52
2017-11-20,sports_leisure,227,22236.63,97.95872246696035,0,,47,2017,-0.5680647467311559,0.8229838658936564,0,98.0,102.0,87.0,101.0,88.0,,10665.3,11708.99,8373.63,9516.09,8521.22,,108.82959183673469,114.79401960784314,96.24862068965517,94.21871287128712,96.83204545454545,,0.0,0.0,0.0,0.0,0.0,,,,,,,,131.5,14004.77,52
2017-11-27,sports_leisure,180,19070.16,105.94533333333334,0,,48,2017,-0.4647231720437684,0.88545602565321,0,227.0,98.0,99.0,117.0,88.0,,22236.63,10665.3,11408.16,13565.960000000001,10445.98,,97.95872246696035,108.82959183673469,115.2339393939394,115.94837606837608,118.70431818181818,,0.0,0.0,0.0,0.0,0.0,,,,,,,,151.75,15920.27,52
2017-12-04,sports_leisure,160,18338.3,114.614375,0,,49,2017,-0.35460488704253595,0.9350162426854147,0,180.0,227.0,102.0,105.0,125.0,,19070.16,22236.63,11708.99,10366.19,11413.68,,105.94533333333334,97.95872246696035,114.79401960784314,98.72561904761905,91.30944000000001,,0.0,0.0,0.0,0.0,0.0,,,,,,,,166.25,17577.5975,52
2017-12-11,sports_leisure,130,16706.66,128.51276923076924,0,,50,2017,-0.2393156642875578,0.970941817426052,0,160.0,180.0,98.0,111.0,122.0,,18338.3,19070.16,10665.3,12362.06,15836.89,,114.614375,105.94533333333334,108.82959183673469,111.36990990990991,129.8105737704918,,0.0,0.0,0.0,0.0,0.0,,,,,,,,174.25,19087.9375,52
2017-12-18,sports_leisure,86,10160.12,118.14093023255815,0,,51,2017,-0.12053668025532363,0.992708874098054,0,130.0,160.0,227.0,87.0,101.0,,16706.66,18338.3,22236.63,8373.63,9516.09,,128.51276923076924,114.614375,97.95872246696035,96.24862068965517,94.21871287128712,,0.0,0.0,0.0,0.0,0.0,,,,,,,,139.0,16068.81,52
2017-12-25,sports_leisure,51,6465.41,126.77274509803921,0,,52,2017,6.432490598706546e-16,1.0,1,86.0,130.0,180.0,99.0,117.0,14.0,10160.12,16706.66,19070.16,11408.16,13565.960000000001,1872.27,118.14093023255815,128.51276923076924,105.94533333333334,115.2339393939394,115.94837606837608,133.73357142857142,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,106.75,12917.622500000001,52
2018-01-01,sports_leisure,99,11225.62,113.39010101010102,0,,1,2018,0.12053668025532305,0.992708874098054,1,51.0,86.0,160.0,102.0,105.0,3.0,6465.41,10160.12,18338.3,11708.99,10366.19,139.88,126.77274509803921,118.14093023255815,114.614375,114.79401960784314,98.72561904761905,46.626666666666665,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,91.5,11139.4525,52
2018-01-08,sports_leisure,162,24354.62,150.33716049382716,0,,2,2018,0.23931566428755774,0.970941817426052,0,99.0,51.0,130.0,98.0,111.0,8.0,11225.62,6465.41,16706.66,10665.3,12362.06,993.5,113.39010101010102,126.77274509803921,128.51276923076924,108.82959183673469,111.36990990990991,124.1875,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,99.5,13051.442500000001,52
2018-01-15,sports_leisure,152,23684.46,155.8188157894737,0,,3,2018,0.3546048870425356,0.9350162426854148,0,162.0,99.0,86.0,227.0,87.0,20.0,24354.62,11225.62,10160.12,22236.63,8373.63,1664.53,150.33716049382716,113.39010101010102,118.14093023255815,97.95872246696035,96.24862068965517,83.2265,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,116.0,16432.5275,52
2018-01-22,sports_leisure,133,21203.73,159.42654135338344,0,,4,2018,0.4647231720437685,0.8854560256532099,0,152.0,162.0,51.0,180.0,99.0,41.0,23684.46,24354.62,6465.41,19070.16,11408.16,5982.24,155.8188157894737,150.33716049382716,126.77274509803921,105.94533333333334,115.2339393939394,145.90829268292683,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,136.5,20117.1075,52
2018-01-29,sports_leisure,175,19163.37,109.50497142857142,0,,5,2018,0.5680647467311558,0.8229838658936564,0,133.0,152.0,99.0,160.0,102.0,37.0,21203.73,23684.46,11225.62,18338.3,11708.99,4131.76,159.42654135338344,155.8188157894737,113.39010101010102,114.614375,114.79401960784314,111.6691891891892,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155.5,22101.545000000002,52
2018-02-05,sports_leisure,163,22076.29,135.4373619631902,0,,6,2018,0.6631226582407952,0.7485107481711011,0,175.0,133.0,162.0,130.0,98.0,60.0,19163.37,21203.73,24354.62,16706.66,10665.3,4659.37,109.50497142857142,159.42654135338344,150.33716049382716,128.51276923076924,108.82959183673469,77.65616666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155.75,21531.962499999998,52
2018-02-12,sports_leisure,146,17383.98,119.06835616438356,0,,7,2018,0.7485107481711011,0.6631226582407953,0,163.0,175.0,152.0,86.0,227.0,23.0,22076.29,19163.37,23684.46,10160.12,22236.63,3736.84,135.4373619631902,109.50497142857142,155.8188157894737,118.14093023255815,97.95872246696035,162.4713043478261,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,154.25,19956.8425,52
2018-02-19,sports_leisure,169,15439.94,91.36059171597634,0,,8,2018,0.8229838658936564,0.5680647467311559,0,146.0,163.0,133.0,51.0,180.0,31.0,17383.98,22076.29,21203.73,6465.41,19070.16,3808.19,119.06835616438356,135.4373619631902,159.42654135338344,126.77274509803921,105.94533333333334,122.84483870967742,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,163.25,18515.895,52
2018-02-26,sports_leisure,186,21403.420000000002,115.07215053763441,0,,9,2018,0.8854560256532099,0.4647231720437686,0,169.0,146.0,175.0,99.0,160.0,45.0,15439.94,17383.98,19163.37,11225.62,18338.3,8745.28,91.36059171597634,119.06835616438356,109.50497142857142,113.39010101010102,114.614375,194.33955555555556,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,166.0,19075.9075,52
2018-03-05,sports_leisure,184,24923.75,135.45516304347825,0,,10,2018,0.9350162426854148,0.35460488704253557,0,186.0,169.0,163.0,162.0,130.0,36.0,21403.420000000002,15439.94,22076.29,24354.62,16706.66,3436.95,115.07215053763441,91.36059171597634,135.4373619631902,150.33716049382716,128.51276923076924,95.47083333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,171.25,19787.7725,52
2018-03-12,sports_leisure,184,19889.37,108.09440217391304,0,,11,2018,0.970941817426052,0.23931566428755804,0,184.0,186.0,146.0,152.0,86.0,41.0,24923.75,21403.420000000002,17383.98,23684.46,10160.12,5400.3,135.45516304347825,115.07215053763441,119.06835616438356,155.8188157894737,118.14093023255815,131.71463414634147,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,180.75,20414.12,52
2018-03-19,sports_leisure,165,16340.49,99.03327272727273,0,,12,2018,0.992708874098054,0.120536680255323,0,184.0,184.0,169.0,133.0,51.0,54.0,19889.37,24923.75,15439.94,21203.73,6465.41,5706.53,108.09440217391304,135.45516304347825,91.36059171597634,159.42654135338344,126.77274509803921,105.67648148148147,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,179.75,20639.2575,52
2018-03-26,sports_leisure,150,15676.12,104.50746666666667,0,,13,2018,1.0,-1.6081226496766366e-16,0,165.0,184.0,186.0,175.0,99.0,39.0,16340.49,19889.37,21403.420000000002,19163.37,11225.62,3940.08,99.03327272727273,108.09440217391304,115.07215053763441,109.50497142857142,113.39010101010102,101.0276923076923,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,170.75,19207.4325,52
2018-04-02,sports_leisure,161,17496.6,108.67453416149067,0,,14,2018,0.992708874098054,-0.12053668025532288,0,150.0,165.0,184.0,163.0,162.0,50.0,15676.12,16340.49,24923.75,22076.29,24354.62,6375.44,104.50746666666667,99.03327272727273,135.45516304347825,135.4373619631902,150.33716049382716,127.5088,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,165.0,17350.645,52
2018-04-09,sports_leisure,144,17080.12,118.61194444444443,0,,15,2018,0.9709418174260521,-0.2393156642875575,0,161.0,150.0,184.0,146.0,152.0,44.0,17496.6,15676.12,19889.37,17383.98,23684.46,4271.18,108.67453416149067,104.50746666666667,108.09440217391304,119.06835616438356,155.8188157894737,97.07227272727273,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,155.0,16648.3325,52
2018-04-16,sports_leisure,117,12627.630000000001,107.92846153846155,0,,16,2018,0.9350162426854148,-0.35460488704253545,0,144.0,161.0,165.0,169.0,133.0,45.0,17080.12,17496.6,16340.49,15439.94,21203.73,5753.85,118.61194444444443,108.67453416149067,99.03327272727273,91.36059171597634,159.42654135338344,127.86333333333334,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,143.0,15720.1175,52
2018-04-23,sports_leisure,133,16475.56,123.87639097744362,0,,17,2018,0.8854560256532099,-0.4647231720437685,0,117.0,144.0,150.0,186.0,175.0,64.0,12627.630000000001,17080.12,15676.12,21403.420000000002,19163.37,7157.2,107.92846153846155,118.61194444444443,104.50746666666667,115.07215053763441,109.50497142857142,111.83125,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,138.75,15919.9775,52
2018-04-30,sports_leisure,130,16961.52,130.47323076923078,0,,18,2018,0.8229838658936565,-0.5680647467311557,0,133.0,117.0,161.0,184.0,163.0,78.0,16475.56,12627.630000000001,17496.6,24923.75,22076.29,9252.36,123.87639097744362,107.92846153846155,108.67453416149067,135.45516304347825,135.4373619631902,118.62,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,131.0,15786.2075,52
2018-05-07,sports_leisure,146,16879.56,115.61342465753425,0,,19,2018,0.7485107481711013,-0.663122658240795,0,130.0,133.0,144.0,184.0,146.0,58.0,16961.52,16475.56,17080.12,19889.37,17383.98,5263.64,130.47323076923078,123.87639097744362,118.61194444444443,108.09440217391304,119.06835616438356,90.75241379310346,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,131.5,15736.067500000001,52
2018-05-14,sports_leisure,132,14660.52,111.06454545454545,0,,20,2018,0.6631226582407952,-0.7485107481711012,0,146.0,130.0,117.0,165.0,169.0,86.0,16879.56,16961.52,12627.630000000001,16340.49,15439.94,10919.550000000001,115.61342465753425,130.47323076923078,107.92846153846155,99.03327272727273,91.36059171597634,126.97151162790699,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,135.25,16244.29,52
2018-05-21,sports_leisure,57,6656.85,116.78684210526316,0,,21,2018,0.5680647467311558,-0.8229838658936564,0,132.0,146.0,133.0,150.0,186.0,76.0,14660.52,16879.56,16475.56,15676.12,21403.420000000002,7848.67,111.06454545454545,115.61342465753425,123.87639097744362,104.50746666666667,115.07215053763441,103.27197368421052,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,116.25,13789.612500000001,52
2018-05-28,sports_leisure,84,10302.15,122.64464285714286,0,,22,2018,0.46472317204376906,-0.8854560256532096,0,57.0,132.0,130.0,161.0,184.0,46.0,6656.85,14660.52,16961.52,17496.6,24923.75,6140.75,116.78684210526316,111.06454545454545,130.47323076923078,108.67453416149067,135.45516304347825,133.4945652173913,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,104.75,12124.77,52
2018-06-04,sports_leisure,78,7332.65,94.00833333333333,0,,23,2018,0.35460488704253584,-0.9350162426854147,0,84.0,57.0,146.0,144.0,184.0,72.0,10302.15,6656.85,16879.56,17080.12,19889.37,8458.73,122.64464285714286,116.78684210526316,115.61342465753425,118.61194444444443,108.09440217391304,117.4823611111111,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,87.75,9738.0425,52
2018-06-11,sports_leisure,111,12339.35,111.16531531531533,0,,24,2018,0.23931566428755768,-0.970941817426052,0,78.0,84.0,132.0,117.0,165.0,71.0,7332.65,10302.15,14660.52,12627.630000000001,16340.49,7283.39,94.00833333333333,122.64464285714286,111.06454545454545,107.92846153846155,99.03327272727273,102.58295774647888,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,82.5,9157.75,52
2018-06-18,sports_leisure,107,11440.19,106.91766355140187,0,,25,2018,0.12053668025532308,-0.992708874098054,0,111.0,78.0,57.0,133.0,150.0,47.0,12339.35,7332.65,6656.85,16475.56,15676.12,6198.29,111.16531531531533,94.00833333333333,116.78684210526316,123.87639097744362,104.50746666666667,131.87851063829788,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,95.0,10353.585000000001,52
2018-06-25,sports_leisure,99,12408.37,125.33707070707071,0,,26,2018,-3.216245299353273e-16,-1.0,0,107.0,111.0,84.0,130.0,161.0,72.0,11440.19,12339.35,10302.15,16961.52,17496.6,7825.9400000000005,106.91766355140187,111.16531531531533,122.64464285714286,130.47323076923078,108.67453416149067,108.69361111111112,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,98.75,10880.14,52
2018-07-02,sports_leisure,113,12074.29,106.85212389380531,0,,27,2018,-0.12053668025532283,-0.992708874098054,0,99.0,107.0,78.0,146.0,144.0,75.0,12408.37,11440.19,7332.65,16879.56,17080.12,7554.66,125.33707070707071,106.91766355140187,94.00833333333333,115.61342465753425,118.61194444444443,100.72879999999999,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,107.5,12065.55,52
2018-07-09,sports_leisure,60,7212.91,120.21516666666666,0,,28,2018,-0.23931566428755743,-0.9709418174260521,0,113.0,99.0,111.0,132.0,117.0,95.0,12074.29,12408.37,12339.35,14660.52,12627.630000000001,9407.460000000001,106.85212389380531,125.33707070707071,111.16531531531533,111.06454545454545,107.92846153846155,99.02589473684212,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,94.75,10783.94,52
2018-07-16,sports_leisure,105,11980.2,114.09714285714287,0,,29,2018,-0.3546048870425356,-0.9350162426854148,0,60.0,113.0,107.0,57.0,133.0,75.0,7212.91,12074.29,11440.19,6656.85,16475.56,6532.18,120.21516666666666,106.85212389380531,106.91766355140187,116.78684210526316,123.87639097744362,87.09573333333334,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,94.25,10918.942500000001,52
2018-07-23,sports_leisure,133,17718.15,133.21917293233085,0,,30,2018,-0.46472317204376806,-0.8854560256532101,0,105.0,60.0,99.0,84.0,130.0,101.0,11980.2,7212.91,12408.37,10302.15,16961.52,9717.91,114.09714285714287,120.21516666666666,125.33707070707071,122.64464285714286,130.47323076923078,96.2169306930693,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,102.75,12246.3875,52
2018-07-30,sports_leisure,148,14176.86,95.7895945945946,0,,31,2018,-0.5680647467311556,-0.8229838658936566,0,133.0,105.0,113.0,78.0,146.0,89.0,17718.15,11980.2,12074.29,7332.65,16879.56,9320.93,133.21917293233085,114.09714285714287,106.85212389380531,94.00833333333333,115.61342465753425,104.72955056179775,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,111.5,12772.03,52
2018-08-06,sports_leisure,127,13487.02,106.19700787401575,0,,32,2018,-0.663122658240795,-0.7485107481711013,0,148.0,133.0,60.0,111.0,132.0,98.0,14176.86,17718.15,7212.91,12339.35,14660.52,11270.44,95.7895945945946,133.21917293233085,120.21516666666666,111.16531531531533,111.06454545454545,115.00448979591837,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,128.25,14340.557500000003,52
2018-08-13,sports_leisure,149,19559.99,131.27510067114096,0,,33,2018,-0.7485107481711011,-0.6631226582407952,0,127.0,148.0,105.0,107.0,57.0,104.0,13487.02,14176.86,11980.2,11440.19,6656.85,9398.31,106.19700787401575,95.7895945945946,114.09714285714287,106.91766355140187,116.78684210526316,90.36836538461537,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,139.25,16235.505000000001,52
2018-08-20,sports_leisure,79,7200.34,91.14354430379747,0,,34,2018,-0.8229838658936564,-0.5680647467311559,0,149.0,127.0,133.0,99.0,84.0,94.0,19559.99,13487.02,17718.15,12408.37,10302.15,8549.44,131.27510067114096,106.19700787401575,133.21917293233085,125.33707070707071,122.64464285714286,90.95148936170213,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,125.75,13606.052500000002,52
2018-08-27,sports_leisure,16,1015.49,63.468125,0,,35,2018,-0.8854560256532096,-0.4647231720437691,0,79.0,149.0,148.0,113.0,78.0,88.0,7200.34,19559.99,14176.86,12074.29,7332.65,8521.22,91.14354430379747,131.27510067114096,95.7895945945946,106.85212389380531,94.00833333333333,96.83204545454545,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,92.75,10315.710000000001,52
2017-01-02,stationery,1,10.9,10.9,0,,1,2017,0.12053668025532305,0.992708874098054,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.9,52
2017-01-16,stationery,10,881.39,88.139,0,,3,2017,0.3546048870425356,0.9350162426854148,0,1.0,,,,,,10.9,,,,,,10.9,,,,,,0.0,,,,,,,,,,,,5.5,446.145,52
2017-01-23,stationery,3,669.6999999999999,223.23333333333332,0,,4,2017,0.4647231720437685,0.8854560256532099,0,10.0,1.0,,,,,881.39,10.9,,,,,88.139,10.9,,,,,0.0,0.0,,,,,,,,,,,4.666666666666667,520.6633333333333,52
2017-01-30,stationery,5,819.5,163.9,0,,5,2017,0.5680647467311558,0.8229838658936564,0,3.0,10.0,,,,,669.6999999999999,881.39,,,,,223.23333333333332,88.139,,,,,0.0,0.0,,,,,,,,,,,4.75,595.3725,52
2017-02-06,stationery,11,1198.01,108.91,0,,6,2017,0.6631226582407952,0.7485107481711011,0,5.0,3.0,1.0,,,,819.5,669.6999999999999,10.9,,,,163.9,223.23333333333332,10.9,,,,0.0,0.0,0.0,,,,,,,,,,7.25,892.15,52
2017-02-13,stationery,2,254.9,127.45,0,,7,2017,0.7485107481711011,0.6631226582407953,0,11.0,5.0,10.0,,,,1198.01,819.5,881.39,,,,108.91,163.9,88.139,,,,0.0,0.0,0.0,,,,,,,,,,5.25,735.5275,52
2017-02-20,stationery,1,68.99,68.99,0,,8,2017,0.8229838658936564,0.5680647467311559,0,2.0,11.0,3.0,,,,254.9,1198.01,669.6999999999999,,,,127.45,108.91,223.23333333333332,,,,0.0,0.0,0.0,,,,,,,,,,4.75,585.35,52
2017-02-27,stationery,6,866.8,144.46666666666667,0,,9,2017,0.8854560256532099,0.4647231720437686,0,1.0,2.0,5.0,,,,68.99,254.9,819.5,,,,68.99,127.45,163.9,,,,0.0,0.0,0.0,,,,,,,,,,5.0,597.1750000000001,52
2017-03-06,stationery,15,1475.9,98.39333333333335,0,,10,2017,0.9350162426854148,0.35460488704253557,0,6.0,1.0,11.0,1.0,,,866.8,68.99,1198.01,10.9,,,144.46666666666667,68.99,108.91,10.9,,,0.0,0.0,0.0,0.0,,,,,,,,,6.0,666.6475,52
2017-03-13,stationery,11,1786.4,162.4,0,,11,2017,0.970941817426052,0.23931566428755804,0,15.0,6.0,2.0,10.0,,,1475.9,866.8,254.9,881.39,,,98.39333333333335,144.46666666666667,127.45,88.139,,,0.0,0.0,0.0,0.0,,,,,,,,,8.25,1049.5225,52
2017-03-20,stationery,8,522.15,65.26875,0,,12,2017,0.992708874098054,0.120536680255323,0,11.0,15.0,1.0,3.0,,,1786.4,1475.9,68.99,669.6999999999999,,,162.4,98.39333333333335,68.99,223.23333333333332,,,0.0,0.0,0.0,0.0,,,,,,,,,10.0,1162.8125,52
2017-03-27,stationery,19,1579.17,83.11421052631579,0,,13,2017,1.0,-1.6081226496766366e-16,0,8.0,11.0,6.0,5.0,,,522.15,1786.4,866.8,819.5,,,65.26875,162.4,144.46666666666667,163.9,,,0.0,0.0,0.0,0.0,,,,,,,,,13.25,1340.9050000000002,52
2017-04-03,stationery,8,537.04,67.13,0,,14,2017,0.992708874098054,-0.12053668025532288,0,19.0,8.0,15.0,11.0,1.0,,1579.17,522.15,1475.9,1198.01,10.9,,83.11421052631579,65.26875,98.39333333333335,108.91,10.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.5,1106.19,52
2017-04-10,stationery,9,885.3000000000001,98.36666666666667,0,,15,2017,0.9709418174260521,-0.2393156642875575,0,8.0,19.0,11.0,2.0,10.0,,537.04,1579.17,1786.4,254.9,881.39,,67.13,83.11421052631579,162.4,127.45,88.139,,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0,880.9150000000001,52
2017-04-17,stationery,6,1643.8,273.96666666666664,0,,16,2017,0.9350162426854148,-0.35460488704253545,0,9.0,8.0,8.0,1.0,3.0,,885.3000000000001,537.04,522.15,68.99,669.6999999999999,,98.36666666666667,67.13,65.26875,68.99,223.23333333333332,,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.5,1161.3274999999999,52
2017-04-24,stationery,10,1212.3999999999999,121.23999999999998,0,,17,2017,0.8854560256532099,-0.4647231720437685,0,6.0,9.0,19.0,6.0,5.0,,1643.8,885.3000000000001,1579.17,866.8,819.5,,273.96666666666664,98.36666666666667,83.11421052631579,144.46666666666667,163.9,,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.25,1069.635,52
2017-05-01,stationery,19,1463.79,77.04157894736842,0,,18,2017,0.8229838658936565,-0.5680647467311557,1,10.0,6.0,8.0,15.0,11.0,,1212.3999999999999,1643.8,537.04,1475.9,1198.01,,121.23999999999998,273.96666666666664,67.13,98.39333333333335,108.91,,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.0,1301.3225,52
2017-05-08,stationery,13,1274.2,98.01538461538462,0,,19,2017,0.7485107481711013,-0.663122658240795,0,19.0,10.0,9.0,11.0,2.0,,1463.79,1212.3999999999999,885.3000000000001,1786.4,254.9,,77.04157894736842,121.23999999999998,98.36666666666667,162.4,127.45,,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.0,1398.5475,52
2017-05-15,stationery,15,1233.19,82.21266666666666,0,,20,2017,0.6631226582407952,-0.7485107481711012,0,13.0,19.0,6.0,8.0,1.0,,1274.2,1463.79,1643.8,522.15,68.99,,98.01538461538462,77.04157894736842,273.96666666666664,65.26875,68.99,,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.25,1295.895,52
2017-05-22,stationery,13,1126.1,86.62307692307692,0,,21,2017,0.5680647467311558,-0.8229838658936564,0,15.0,13.0,10.0,19.0,6.0,,1233.19,1274.2,1212.3999999999999,1579.17,866.8,,82.21266666666666,98.01538461538462,121.23999999999998,83.11421052631579,144.46666666666667,,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0,1274.3200000000002,52
2017-05-29,stationery,10,1321.3,132.13,0,,22,2017,0.46472317204376906,-0.8854560256532096,0,13.0,15.0,19.0,8.0,15.0,,1126.1,1233.19,1463.79,537.04,1475.9,,86.62307692307692,82.21266666666666,77.04157894736842,67.13,98.39333333333335,,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.75,1238.6975,52
2017-06-05,stationery,9,909.2900000000001,101.03222222222223,0,,23,2017,0.35460488704253584,-0.9350162426854147,0,10.0,13.0,13.0,9.0,11.0,,1321.3,1126.1,1274.2,885.3000000000001,1786.4,,132.13,86.62307692307692,98.01538461538462,98.36666666666667,162.4,,0.0,0.0,0.0,0.0,0.0,,,,,,,,11.75,1147.47,52
2017-06-12,stationery,8,763.79,95.47375,0,,24,2017,0.23931566428755768,-0.970941817426052,0,9.0,10.0,15.0,6.0,8.0,,909.2900000000001,1321.3,1233.19,1643.8,522.15,,101.03222222222223,132.13,82.21266666666666,273.96666666666664,65.26875,,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0,1030.12,52
2017-06-19,stationery,10,634.49,63.449,0,,25,2017,0.12053668025532308,-0.992708874098054,0,8.0,9.0,13.0,10.0,19.0,,763.79,909.2900000000001,1126.1,1212.3999999999999,1579.17,,95.47375,101.03222222222223,86.62307692307692,121.23999999999998,83.11421052631579,,0.0,0.0,0.0,0.0,0.0,,,,,,,,9.25,907.2175,52
2017-06-26,stationery,12,1329.0,110.75,0,,26,2017,-3.216245299353273e-16,-1.0,0,10.0,8.0,10.0,19.0,8.0,,634.49,763.79,1321.3,1463.79,537.04,,63.449,95.47375,132.13,77.04157894736842,67.13,,0.0,0.0,0.0,0.0,0.0,,,,,,,,9.75,909.1424999999999,52
2017-07-03,stationery,19,2092.27,110.11947368421052,0,,27,2017,-0.12053668025532283,-0.992708874098054,0,12.0,10.0,9.0,13.0,9.0,,1329.0,634.49,909.2900000000001,1274.2,885.3000000000001,,110.75,63.449,101.03222222222223,98.01538461538462,98.36666666666667,,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.25,1204.8874999999998,52
2017-07-10,stationery,16,1102.97,68.935625,0,,28,2017,-0.23931566428755743,-0.9709418174260521,0,19.0,12.0,8.0,15.0,6.0,,2092.27,1329.0,763.79,1233.19,1643.8,,110.11947368421052,110.75,95.47375,82.21266666666666,273.96666666666664,,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.25,1289.6825,52
2017-07-17,stationery,14,1202.77,85.91214285714285,0,,29,2017,-0.3546048870425356,-0.9350162426854148,0,16.0,19.0,10.0,13.0,10.0,,1102.97,2092.27,634.49,1126.1,1212.3999999999999,,68.935625,110.11947368421052,63.449,86.62307692307692,121.23999999999998,,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.25,1431.7525,52
