order_week,product_category_name_english,units,revenue,avg_price,rev_count,rev_score_avg,weekofyear,year,sin_woy,cos_woy,is_holiday_week,units_lag1,units_lag2,units_lag4,units_lag8,units_lag12,units_lag52,revenue_lag1,revenue_lag2,revenue_lag4,revenue_lag8,revenue_lag12,revenue_lag52,avg_price_lag1,avg_price_lag2,avg_price_lag4,avg_price_lag8,avg_price_lag12,avg_price_lag52,rev_count_lag1,rev_count_lag2,rev_count_lag4,rev_count_lag8,rev_count_lag12,rev_count_lag52,rev_score_avg_lag1,rev_score_avg_lag2,rev_score_avg_lag4,rev_score_avg_lag8,rev_score_avg_lag12,rev_score_avg_lag52,units_roll4,revenue_roll4,week_idx,split
19-02-2018,health_beauty,174,18499.35,106.3181034,0,,8,2018,0.822983866,0.568064747,0,171,146,149,59,188,37,21549.61,18444.83,20350.8,6056.6,22386.92,4414.64,126.0211111,126.3344521,136.5825503,102.6542373,119.0793617,119.3145946,0,0,0,0,0,0,,,,,,,155.75,19267.6575,62,train
26-02-2018,health_beauty,191,31984.88,167.4601047,0,,9,2018,0.885456026,0.464723172,0,174,171,132,109,139,30,18499.35,21549.61,18576.84,11305.81,18466.34,3201.1,106.3181034,126.0211111,140.7336364,103.7230275,132.8513669,106.7033333,0,0,0,0,0,0,,,,,,,170.5,22619.6675,63,train
05-03-2018,health_beauty,171,26836.47,156.9384211,0,,10,2018,0.935016243,0.354604887,0,191,174,146,154,118,43,31984.88,18499.35,18444.83,16870.71,19111.85,5682.2,167.4601047,106.3181034,126.3344521,109.5500649,161.9648305,132.144186,0,0,0,0,0,0,,,,,,,176.75,24717.5775,64,train
12-03-2018,health_beauty,143,21007.82,146.9078322,0,,11,2018,0.970941817,0.239315664,0,171,191,171,159,81,51,26836.47,31984.88,21549.61,16567.79,8354.01,7699,156.9384211,167.4601047,126.0211111,104.1999371,103.1359259,150.9607843,0,0,0,0,0,0,,,,,,,169.75,24582.13,65,train
19-03-2018,health_beauty,144,16464.88,114.3394444,0,,12,2018,0.992708874,0.12053668,0,143,171,174,149,59,56,21007.82,26836.47,18499.35,20350.8,6056.6,6373.29,146.9078322,156.9384211,106.3181034,136.5825503,102.6542373,113.80875,0,0,0,0,0,0,,,,,,,162.25,24073.5125,66,train
26-03-2018,health_beauty,132,13985.92,105.9539394,0,,13,2018,1,-1.61E-16,0,144,143,191,132,109,44,16464.88,21007.82,31984.88,18576.84,11305.81,4543.89,114.3394444,146.9078322,167.4601047,140.7336364,103.7230275,103.2702273,0,0,0,0,0,0,,,,,,,147.5,19573.7725,67,train
02-04-2018,health_beauty,145,19362.94,133.5375172,0,,14,2018,0.992708874,-0.12053668,0,132,144,171,146,154,37,13985.92,16464.88,26836.47,18444.83,16870.71,3515.16,105.9539394,114.3394444,156.9384211,126.3344521,109.5500649,95.00432432,0,0,0,0,0,0,,,,,,,141,17705.39,68,train
09-04-2018,health_beauty,163,20741.21,127.2466871,0,,15,2018,0.970941817,-0.239315664,0,145,132,143,171,159,35,19362.94,13985.92,21007.82,21549.61,16567.79,4925.23,133.5375172,105.9539394,146.9078322,126.0211111,104.1999371,140.7208571,0,0,0,0,0,0,,,,,,,146,17638.7375,69,train
16-04-2018,health_beauty,152,21255.98,139.8419737,0,,16,2018,0.935016243,-0.354604887,0,163,145,144,174,149,51,20741.21,19362.94,16464.88,18499.35,20350.8,6718.87,127.2466871,133.5375172,114.3394444,106.3181034,136.5825503,131.742549,0,0,0,0,0,0,,,,,,,148,18836.5125,70,train
23-04-2018,health_beauty,180,21953.06,121.9614444,0,,17,2018,0.885456026,-0.464723172,0,152,163,132,191,132,53,21255.98,20741.21,13985.92,31984.88,18576.84,6089.44,139.8419737,127.2466871,105.9539394,167.4601047,140.7336364,114.8950943,0,0,0,0,0,0,,,,,,,160,20828.2975,71,train
30-04-2018,health_beauty,230,25976.45,112.941087,0,,18,2018,0.822983866,-0.568064747,0,180,152,145,171,146,71,21953.06,21255.98,19362.94,26836.47,18444.83,9705.05,121.9614444,139.8419737,133.5375172,156.9384211,126.3344521,136.6908451,0,0,0,0,0,0,,,,,,,181.25,22481.675,72,train
07-05-2018,health_beauty,245,26800.32,109.3890612,0,,19,2018,0.748510748,-0.663122658,0,230,180,163,143,171,65,25976.45,21953.06,20741.21,21007.82,21549.61,10502.56,112.941087,121.9614444,127.2466871,146.9078322,126.0211111,161.5778462,0,0,0,0,0,0,,,,,,,201.75,23996.4525,73,train
14-05-2018,health_beauty,168,21945.59,130.6285119,0,,20,2018,0.663122658,-0.748510748,0,245,230,152,144,174,61,26800.32,25976.45,21255.98,16464.88,18499.35,9360.98,109.3890612,112.941087,139.8419737,114.3394444,106.3181034,153.4586885,0,0,0,0,0,0,,,,,,,205.75,24168.855,74,train
21-05-2018,health_beauty,95,10329.6,108.7326316,0,,21,2018,0.568064747,-0.822983866,0,168,245,180,132,191,57,21945.59,26800.32,21953.06,13985.92,31984.88,9612.85,130.6285119,109.3890612,121.9614444,105.9539394,167.4601047,168.6464912,0,0,0,0,0,0,,,,,,,184.5,21262.99,75,train
28-05-2018,health_beauty,113,24282.7,214.8911504,0,,22,2018,0.464723172,-0.885456026,0,95,168,230,145,171,80,10329.6,21945.59,25976.45,19362.94,26836.47,12124.73,108.7326316,130.6285119,112.941087,133.5375172,156.9384211,151.559125,0,0,0,0,0,0,,,,,,,155.25,20839.5525,76,train
04-06-2018,health_beauty,196,30747,156.872449,0,,23,2018,0.354604887,-0.935016243,0,113,95,245,163,143,55,24282.7,10329.6,26800.32,20741.21,21007.82,9731.12,214.8911504,108.7326316,109.3890612,127.2466871,146.9078322,176.9294545,0,0,0,0,0,0,,,,,,,143,21826.2225,77,train
11-06-2018,health_beauty,223,27813.29,124.7232735,0,,24,2018,0.239315664,-0.970941817,0,196,113,168,152,144,53,30747,24282.7,21945.59,21255.98,16464.88,4525.9,156.872449,214.8911504,130.6285119,139.8419737,114.3394444,85.39433962,0,0,0,0,0,0,,,,,,,156.75,23293.1475,78,train
18-06-2018,health_beauty,227,23866.83,105.1402203,0,,25,2018,0.12053668,-0.992708874,0,223,196,95,180,132,60,27813.29,30747,10329.6,21953.06,13985.92,7719.2,124.7232735,156.872449,108.7326316,121.9614444,105.9539394,128.6533333,0,0,0,0,0,0,,,,,,,189.75,26677.455,79,train
25-06-2018,health_beauty,190,16799.58,88.41884211,0,,26,2018,-3.22E-16,-1,0,227,223,113,230,145,61,23866.83,27813.29,24282.7,25976.45,19362.94,7736.72,105.1402203,124.7232735,214.8911504,112.941087,133.5375172,126.8314754,0,0,0,0,0,0,,,,,,,209,24806.675,80,train
02-07-2018,health_beauty,182,19132.82,105.1253846,0,,27,2018,-0.12053668,-0.992708874,0,190,227,196,245,163,61,16799.58,23866.83,30747,26800.32,20741.21,7486.71,88.41884211,105.1402203,156.872449,109.3890612,127.2466871,122.7329508,0,0,0,0,0,0,,,,,,,205.5,21903.13,81,train
09-07-2018,health_beauty,145,23513.75,162.1637931,0,,28,2018,-0.239315664,-0.970941817,0,182,190,223,168,152,91,19132.82,16799.58,27813.29,21945.59,21255.98,5580.47,105.1253846,88.41884211,124.7232735,130.6285119,139.8419737,61.32384615,0,0,0,0,0,0,,,,,,,186,20828.245,82,valid
16-07-2018,health_beauty,218,28118.29,128.9829817,0,,29,2018,-0.354604887,-0.935016243,0,145,182,227,95,180,70,23513.75,19132.82,23866.83,10329.6,21953.06,7371.34,162.1637931,105.1253846,105.1402203,108.7326316,121.9614444,105.3048571,0,0,0,0,0,0,,,,,,,183.75,21891.11,83,valid
23-07-2018,health_beauty,170,25444.57,149.6739412,0,,30,2018,-0.464723172,-0.885456026,0,218,145,190,113,230,68,28118.29,23513.75,16799.58,24282.7,25976.45,10862.06,128.9829817,162.1637931,88.41884211,214.8911504,112.941087,159.7361765,0,0,0,0,0,0,,,,,,,178.75,24052.3575,84,valid
30-07-2018,health_beauty,239,34586.91,144.7151046,0,,31,2018,-0.568064747,-0.822983866,0,170,218,182,196,245,80,25444.57,28118.29,19132.82,30747,26800.32,10756.6,149.6739412,128.9829817,105.1253846,156.872449,109.3890612,134.4575,0,0,0,0,0,0,,,,,,,193,27915.88,85,valid
06-08-2018,health_beauty,260,40482.91,155.7035,0,,32,2018,-0.663122658,-0.748510748,0,239,170,145,223,168,68,34586.91,25444.57,23513.75,27813.29,21945.59,10825.46,144.7151046,149.6739412,162.1637931,124.7232735,130.6285119,159.1979412,0,0,0,0,0,0,,,,,,,221.75,32158.17,86,valid
13-08-2018,health_beauty,235,31551.34,134.2610213,0,,33,2018,-0.748510748,-0.663122658,0,260,239,218,227,95,85,40482.91,34586.91,28118.29,23866.83,10329.6,13815.87,155.7035,144.7151046,128.9829817,105.1402203,108.7326316,162.5396471,0,0,0,0,0,0,,,,,,,226,33016.4325,87,valid
20-08-2018,health_beauty,146,20585.72,140.9980822,0,,34,2018,-0.822983866,-0.568064747,0,235,260,170,190,113,76,31551.34,40482.91,25444.57,16799.58,24282.7,8968.73,134.2610213,155.7035,149.6739412,88.41884211,214.8911504,118.0096053,0,0,0,0,0,0,,,,,,,220,31801.72,88,valid
27-08-2018,health_beauty,20,1699.95,84.9975,0,,35,2018,-0.885456026,-0.464723172,0,146,235,239,182,196,90,20585.72,31551.34,34586.91,19132.82,30747,9208.22,140.9980822,134.2610213,144.7151046,105.1253846,156.872449,102.3135556,0,0,0,0,0,0,,,,,,,165.25,23579.98,89,valid
12-03-2018,home_appliances,14,980.59,70.04214286,0,,11,2018,0.970941817,0.239315664,0,17,14,7,9,1,1,3050.09,784.94,390.26,540.65,149.99,159,179.4170588,56.06714286,55.75142857,60.07222222,149.99,159,0,0,0,0,0,0,,,,,,,15,1821.26,52,train
19-03-2018,home_appliances,23,4022.94,174.9104348,0,,12,2018,0.992708874,0.12053668,0,14,17,15,3,3,6,980.59,3050.09,2469.42,344.64,380.28,581.9,70.04214286,179.4170588,164.628,114.88,126.76,96.98333333,0,0,0,0,0,0,,,,,,,17,2209.64,53,train
26-03-2018,home_appliances,13,1646.72,126.6707692,0,,13,2018,1,-1.61E-16,0,23,14,14,9,5,3,4022.94,980.59,784.94,762.47,215.39,77.9,174.9104348,70.04214286,56.06714286,84.71888889,43.078,25.96666667,0,0,0,0,0,0,,,,,,,16.75,2425.085,54,train
02-04-2018,home_appliances,24,2899.89,120.82875,0,,14,2018,0.992708874,-0.12053668,0,13,23,17,9,9,1,1646.72,4022.94,3050.09,1537.99,506.99,27,126.6707692,174.9104348,179.4170588,170.8877778,56.33222222,27,0,0,0,0,0,0,,,,,,,18.5,2387.535,55,train
09-04-2018,home_appliances,37,7826.56,211.5286486,0,,15,2018,0.970941817,-0.239315664,0,24,13,14,7,9,4,2899.89,1646.72,980.59,390.26,540.65,138.6,120.82875,126.6707692,70.04214286,55.75142857,60.07222222,34.65,0,0,0,0,0,0,,,,,,,24.25,4099.0275,56,train
16-04-2018,home_appliances,25,3001.95,120.078,0,,16,2018,0.935016243,-0.354604887,0,37,24,23,15,3,2,7826.56,2899.89,4022.94,2469.42,344.64,69.8,211.5286486,120.82875,174.9104348,164.628,114.88,34.9,0,0,0,0,0,0,,,,,,,24.75,3843.78,57,train
23-04-2018,home_appliances,19,1356.85,71.41315789,0,,17,2018,0.885456026,-0.464723172,0,25,37,13,14,9,2,3001.95,7826.56,1646.72,784.94,762.47,59.9,120.078,211.5286486,126.6707692,56.06714286,84.71888889,29.95,0,0,0,0,0,0,,,,,,,26.25,3771.3125,58,train
30-04-2018,home_appliances,10,562.84,56.284,0,,18,2018,0.822983866,-0.568064747,0,19,25,24,17,9,2,1356.85,3001.95,2899.89,3050.09,1537.99,59.9,71.41315789,120.078,120.82875,179.4170588,170.8877778,29.95,0,0,0,0,0,0,,,,,,,22.75,3187.05,59,train
07-05-2018,home_appliances,12,1591.89,132.6575,0,,19,2018,0.748510748,-0.663122658,0,10,19,37,14,7,2,562.84,1356.85,7826.56,980.59,390.26,116.9,56.284,71.41315789,211.5286486,70.04214286,55.75142857,58.45,0,0,0,0,0,0,,,,,,,16.5,1628.3825,60,train
14-05-2018,home_appliances,23,2538.03,110.3491304,0,,20,2018,0.663122658,-0.748510748,0,12,10,25,23,15,4,1591.89,562.84,3001.95,4022.94,2469.42,262.7,132.6575,56.284,120.078,174.9104348,164.628,65.675,0,0,0,0,0,0,,,,,,,16,1512.4025,61,train
21-05-2018,home_appliances,13,836.12,64.31692308,0,,21,2018,0.568064747,-0.822983866,0,23,12,19,13,14,10,2538.03,1591.89,1356.85,1646.72,784.94,592.79,110.3491304,132.6575,71.41315789,126.6707692,56.06714286,59.279,0,0,0,0,0,0,,,,,,,14.5,1382.22,62,train
28-05-2018,home_appliances,17,1350.01,79.41235294,0,,22,2018,0.464723172,-0.885456026,0,13,23,10,24,17,6,836.12,2538.03,562.84,2899.89,3050.09,679.8,64.31692308,110.3491304,56.284,120.82875,179.4170588,113.3,0,0,0,0,0,0,,,,,,,16.25,1579.0125,63,train
04-06-2018,home_appliances,14,1204.05,86.00357143,0,,23,2018,0.354604887,-0.935016243,0,17,13,12,37,14,5,1350.01,836.12,1591.89,7826.56,980.59,243,79.41235294,64.31692308,132.6575,211.5286486,70.04214286,48.6,0,0,0,0,0,0,,,,,,,16.75,1482.0525,64,train
11-06-2018,home_appliances,15,1242.22,82.81466667,0,,24,2018,0.239315664,-0.970941817,0,14,17,23,25,23,2,1204.05,1350.01,2538.03,3001.95,4022.94,66.9,86.00357143,79.41235294,110.3491304,120.078,174.9104348,33.45,0,0,0,0,0,0,,,,,,,14.75,1158.1,65,train
18-06-2018,home_appliances,12,1419.5,118.2916667,0,,25,2018,0.12053668,-0.992708874,0,15,14,13,19,13,9,1242.22,1204.05,836.12,1356.85,1646.72,455.15,82.81466667,86.00357143,64.31692308,71.41315789,126.6707692,50.57222222,0,0,0,0,0,0,,,,,,,14.5,1303.945,66,train
25-06-2018,home_appliances,17,1462.57,86.03352941,0,,26,2018,-3.22E-16,-1,0,12,15,17,10,24,7,1419.5,1242.22,1350.01,562.84,2899.89,315.9,118.2916667,82.81466667,79.41235294,56.284,120.82875,45.12857143,0,0,0,0,0,0,,,,,,,14.5,1332.085,67,train
02-07-2018,home_appliances,14,993.89,70.99214286,0,,27,2018,-0.12053668,-0.992708874,0,17,12,14,12,37,10,1462.57,1419.5,1204.05,1591.89,7826.56,549.15,86.03352941,118.2916667,86.00357143,132.6575,211.5286486,54.915,0,0,0,0,0,0,,,,,,,14.5,1279.545,68,train
09-07-2018,home_appliances,10,380.72,38.072,0,,28,2018,-0.239315664,-0.970941817,0,14,17,15,23,25,11,993.89,1462.57,1242.22,2538.03,3001.95,921.6,70.99214286,86.03352941,82.81466667,110.3491304,120.078,83.78181818,0,0,0,0,0,0,,,,,,,13.25,1064.17,69,train
16-07-2018,home_appliances,21,1718.74,81.8447619,0,,29,2018,-0.354604887,-0.935016243,0,10,14,12,13,19,13,380.72,993.89,1419.5,836.12,1356.85,737.19,38.072,70.99214286,118.2916667,64.31692308,71.41315789,56.70692308,0,0,0,0,0,0,,,,,,,15.5,1138.98,70,train
23-07-2018,home_appliances,19,1258.93,66.25947368,0,,30,2018,-0.464723172,-0.885456026,0,21,10,17,17,10,5,1718.74,380.72,1462.57,1350.01,562.84,212.4,81.8447619,38.072,86.03352941,79.41235294,56.284,42.48,0,0,0,0,0,0,,,,,,,16,1088.07,71,valid
30-07-2018,home_appliances,23,3764.13,163.6578261,0,,31,2018,-0.568064747,-0.822983866,0,19,21,14,14,12,3,1258.93,1718.74,993.89,1204.05,1591.89,101.7,66.25947368,81.8447619,70.99214286,86.00357143,132.6575,33.9,0,0,0,0,0,0,,,,,,,18.25,1780.63,72,valid
06-08-2018,home_appliances,19,1402.15,73.79736842,0,,32,2018,-0.663122658,-0.748510748,0,23,19,10,15,23,13,3764.13,1258.93,380.72,1242.22,2538.03,1897.85,163.6578261,66.25947368,38.072,82.81466667,110.3491304,145.9884615,0,0,0,0,0,0,,,,,,,20.5,2035.9875,73,valid
13-08-2018,home_appliances,26,1640.12,63.08153846,0,,33,2018,-0.748510748,-0.663122658,0,19,23,21,12,13,12,1402.15,3764.13,1718.74,1419.5,836.12,1106.74,73.79736842,163.6578261,81.8447619,118.2916667,64.31692308,92.22833333,0,0,0,0,0,0,,,,,,,21.75,2016.3325,74,valid
20-08-2018,home_appliances,9,446.16,49.57333333,0,,34,2018,-0.822983866,-0.568064747,0,26,19,19,17,17,5,1640.12,1402.15,1258.93,1462.57,1350.01,980.6,63.08153846,73.79736842,66.25947368,86.03352941,79.41235294,196.12,0,0,0,0,0,0,,,,,,,19.25,1813.14,75,valid
09-04-2018,home_appliances_2,6,5237.79,872.965,0,,15,2018,0.970941817,-0.239315664,0,3,5,4,7,1,1,4605,3883.9,1912.9,1939.89,626,467,1535,776.78,478.225,277.1271429,626,467,0,0,0,0,0,0,,,,,,,4.25,3689.7725,52,train
16-04-2018,home_appliances_2,6,4826.9,804.4833333,0,,16,2018,0.935016243,-0.354604887,0,6,3,3,4,2,3,5237.79,4605,1032.4,1107.97,1091.9,858.8,872.965,1535,344.1333333,276.9925,545.95,286.2666667,0,0,0,0,0,0,,,,,,,5,4638.3975,53,train
23-04-2018,home_appliances_2,6,4068,678,0,,17,2018,0.885456026,-0.464723172,0,6,6,5,4,6,5,4826.9,5237.79,3883.9,566.99,4019.49,816.87,804.4833333,872.965,776.78,141.7475,669.915,163.374,0,0,0,0,0,0,,,,,,,5.25,4684.4225,54,train
30-04-2018,home_appliances_2,7,6633.9,947.7,0,,18,2018,0.822983866,-0.568064747,0,6,6,3,1,4,1,4068,4826.9,4605,380,4099.99,13.9,678,804.4833333,1535,380,1024.9975,13.9,0,0,0,0,0,0,,,,,,,6.25,5191.6475,55,train
07-05-2018,home_appliances_2,8,3754.86,469.3575,0,,19,2018,0.748510748,-0.663122658,0,7,6,6,4,7,1,6633.9,4068,5237.79,1912.9,1939.89,487,947.7,678,872.965,478.225,277.1271429,487,0,0,0,0,0,0,,,,,,,6.75,4820.915,56,train
14-05-2018,home_appliances_2,5,2784.69,556.938,0,,20,2018,0.663122658,-0.748510748,0,8,7,6,3,4,1,3754.86,6633.9,4826.9,1032.4,1107.97,399.9,469.3575,947.7,804.4833333,344.1333333,276.9925,399.9,0,0,0,0,0,0,,,,,,,6.5,4310.3625,57,train
21-05-2018,home_appliances_2,3,1320.8,440.2666667,0,,21,2018,0.568064747,-0.822983866,0,5,8,6,5,4,1,2784.69,3754.86,4068,3883.9,566.99,399.9,556.938,469.3575,678,776.78,141.7475,399.9,0,0,0,0,0,0,,,,,,,5.75,3623.5625,58,train
28-05-2018,home_appliances_2,3,425.97,141.99,0,,22,2018,0.464723172,-0.885456026,0,3,5,7,3,1,3,1320.8,2784.69,6633.9,4605,380,2394.09,440.2666667,556.938,947.7,1535,380,798.03,0,0,0,0,0,0,,,,,,,4.75,2071.58,59,train
04-06-2018,home_appliances_2,5,1532.64,306.528,0,,23,2018,0.354604887,-0.935016243,0,3,3,8,6,4,2,425.97,1320.8,3754.86,5237.79,1912.9,179.98,141.99,440.2666667,469.3575,872.965,478.225,89.99,0,0,0,0,0,0,,,,,,,4,1516.025,60,train
11-06-2018,home_appliances_2,1,21.42,21.42,0,,24,2018,0.239315664,-0.970941817,0,5,3,5,6,3,3,1532.64,425.97,2784.69,4826.9,1032.4,428.98,306.528,141.99,556.938,804.4833333,344.1333333,142.9933333,0,0,0,0,0,0,,,,,,,3,825.2075,61,train
18-06-2018,home_appliances_2,6,4846.79,807.7983333,0,,25,2018,0.12053668,-0.992708874,0,1,5,3,6,5,1,21.42,1532.64,1320.8,4068,3883.9,89.99,21.42,306.528,440.2666667,678,776.78,89.99,0,0,0,0,0,0,,,,,,,3.75,1706.705,62,train
25-06-2018,home_appliances_2,5,1875.89,375.178,0,,26,2018,-3.22E-16,-1,0,6,1,3,7,3,1,4846.79,21.42,425.97,6633.9,4605,205.99,807.7983333,21.42,141.99,947.7,1535,205.99,0,0,0,0,0,0,,,,,,,4.25,2069.185,63,train
02-07-2018,home_appliances_2,3,3509.88,1169.96,0,,27,2018,-0.12053668,-0.992708874,0,5,6,5,8,6,1,1875.89,4846.79,1532.64,3754.86,5237.79,129,375.178,807.7983333,306.528,469.3575,872.965,129,0,0,0,0,0,0,,,,,,,3.75,2563.495,64,train
09-07-2018,home_appliances_2,6,5468.86,911.4766667,0,,28,2018,-0.239315664,-0.970941817,0,3,5,1,5,6,1,3509.88,1875.89,21.42,2784.69,4826.9,269.99,1169.96,375.178,21.42,556.938,804.4833333,269.99,0,0,0,0,0,0,,,,,,,5,3925.355,65,train
16-07-2018,home_appliances_2,10,2651.15,265.115,0,,29,2018,-0.354604887,-0.935016243,0,6,3,6,3,6,2,5468.86,3509.88,4846.79,1320.8,4068,418.99,911.4766667,1169.96,807.7983333,440.2666667,678,209.495,0,0,0,0,0,0,,,,,,,6,3376.445,66,train
23-07-2018,home_appliances_2,3,579.08,193.0266667,0,,30,2018,-0.464723172,-0.885456026,0,10,6,5,3,7,3,2651.15,5468.86,1875.89,425.97,6633.9,438.89,265.115,911.4766667,375.178,141.99,947.7,146.2966667,0,0,0,0,0,0,,,,,,,5.5,3052.2425,67,train
30-07-2018,home_appliances_2,5,2559.31,511.862,0,,31,2018,-0.568064747,-0.822983866,0,3,10,3,5,8,1,579.08,2651.15,3509.88,1532.64,3754.86,159,193.0266667,265.115,1169.96,306.528,469.3575,159,0,0,0,0,0,0,,,,,,,6,2814.6,68,valid
06-08-2018,home_appliances_2,3,3315,1105,0,,32,2018,-0.663122658,-0.748510748,0,5,3,6,1,5,1,2559.31,579.08,5468.86,21.42,2784.69,149,511.862,193.0266667,911.4766667,21.42,556.938,149,0,0,0,0,0,0,,,,,,,5.25,2276.135,69,valid
13-08-2018,home_appliances_2,6,1876.8,312.8,0,,33,2018,-0.748510748,-0.663122658,0,3,5,10,6,3,3,3315,2559.31,2651.15,4846.79,1320.8,477,1105,511.862,265.115,807.7983333,440.2666667,159,0,0,0,0,0,0,,,,,,,4.25,2082.5475,70,valid
20-08-2018,home_appliances_2,1,170,170,0,,34,2018,-0.822983866,-0.568064747,0,6,3,3,5,3,1,1876.8,3315,579.08,1875.89,425.97,749,312.8,1105,193.0266667,375.178,141.99,749,0,0,0,0,0,0,,,,,,,3.75,1980.2775,71,valid
20-11-2017,home_comfort_2,2,25.8,12.9,0,,47,2017,-0.568064747,0.822983866,0,1,3,1,1,2,,12.9,38.7,12.9,12.9,72.8,,12.9,12.9,12.9,12.9,36.4,,0,0,0,0,0,,,,,,,,2,25.8,12,train
19-02-2018,home_comfort_2,3,38.7,12.9,0,,8,2018,0.822983866,0.568064747,0,2,1,2,1,1,,25.8,12.9,25.8,12.9,12.9,,12.9,12.9,12.9,12.9,12.9,,0,0,0,0,0,,,,,,,,2.25,29.025,13,train
05-03-2018,home_comfort_2,1,34.99,34.99,0,,10,2018,0.935016243,0.354604887,0,3,2,3,1,2,,38.7,25.8,38.7,12.9,329.98,,12.9,12.9,12.9,12.9,164.99,,0,0,0,0,0,,,,,,,,1.75,28.0975,14,train
02-04-2018,home_comfort_2,1,12.9,12.9,0,,14,2018,0.992708874,-0.12053668,0,1,3,1,2,1,,34.99,38.7,12.9,25.8,12.9,,34.99,12.9,12.9,12.9,12.9,,0,0,0,0,0,,,,,,,,1.75,28.0975,15,train
04-06-2018,home_comfort_2,2,25.8,12.9,0,,23,2018,0.354604887,-0.935016243,0,1,1,2,1,1,,12.9,34.99,25.8,12.9,12.9,,12.9,34.99,12.9,12.9,12.9,,0,0,0,0,0,,,,,,,,1.75,28.0975,16,train
09-07-2018,home_comfort_2,2,25.8,12.9,0,,28,2018,-0.239315664,-0.970941817,0,2,1,3,2,1,,25.8,12.9,38.7,25.8,12.9,,12.9,12.9,12.9,12.9,12.9,,0,0,0,0,0,,,,,,,,1.5,24.8725,17,train
23-07-2018,home_comfort_2,1,12.9,12.9,0,,30,2018,-0.464723172,-0.885456026,0,2,2,1,3,1,,25.8,25.8,34.99,38.7,12.9,,12.9,12.9,34.99,12.9,12.9,,0,0,0,0,0,,,,,,,,1.5,19.35,18,valid
26-02-2018,home_confort,4,347.6,86.9,0,,9,2018,0.885456026,0.464723172,0,6,5,2,5,3,1,985.77,642.69,246.89,1406.8,797.9,94.76,164.295,128.538,123.445,281.36,265.9666667,94.76,0,0,0,0,0,0,,,,,,,5.5,774.915,52,train
05-03-2018,home_confort,4,347.6,86.9,0,,10,2018,0.935016243,0.354604887,0,4,6,7,4,5,1,347.6,985.77,1123.6,607.89,696.7,230,86.9,164.295,160.5142857,151.9725,139.34,230,0,0,0,0,0,0,,,,,,,4.75,580.915,53,train
12-03-2018,home_confort,7,839.49,119.9271429,0,,11,2018,0.970941817,0.239315664,0,4,4,5,4,1,1,347.6,347.6,642.69,420.69,86.9,89.9,86.9,86.9,128.538,105.1725,86.9,89.9,0,0,0,0,0,0,,,,,,,5.25,630.115,54,train
19-03-2018,home_confort,4,498.7,124.675,0,,12,2018,0.992708874,0.12053668,0,7,4,6,4,1,3,839.49,347.6,985.77,424.79,86.9,139.8,119.9271429,86.9,164.295,106.1975,86.9,46.6,0,0,0,0,0,0,,,,,,,4.75,508.3475,55,train
26-03-2018,home_confort,4,662.79,165.6975,0,,13,2018,1,-1.61E-16,0,4,7,4,2,5,1,498.7,839.49,347.6,246.89,1406.8,89.9,124.675,119.9271429,86.9,123.445,281.36,89.9,0,0,0,0,0,0,,,,,,,4.75,587.145,56,train
02-04-2018,home_confort,5,496.6,99.32,0,,14,2018,0.992708874,-0.12053668,0,4,4,4,7,4,4,662.79,498.7,347.6,1123.6,607.89,766.9,165.6975,124.675,86.9,160.5142857,151.9725,191.725,0,0,0,0,0,0,,,,,,,5,624.395,57,train
09-04-2018,home_confort,5,869.6,173.92,0,,15,2018,0.970941817,-0.239315664,0,5,4,7,5,4,6,496.6,662.79,839.49,642.69,420.69,1166.7,99.32,165.6975,119.9271429,128.538,105.1725,194.45,0,0,0,0,0,0,,,,,,,4.5,631.9225,58,train
16-04-2018,home_confort,4,356.6,89.15,0,,16,2018,0.935016243,-0.354604887,0,5,5,4,6,4,2,869.6,496.6,498.7,985.77,424.79,358.9,173.92,99.32,124.675,164.295,106.1975,179.45,0,0,0,0,0,0,,,,,,,4.5,596.3975,59,train
23-04-2018,home_confort,4,216.6,54.15,0,,17,2018,0.885456026,-0.464723172,0,4,5,4,4,2,13,356.6,869.6,662.79,347.6,246.89,1970.3,89.15,173.92,165.6975,86.9,123.445,151.5615385,0,0,0,0,0,0,,,,,,,4.5,484.85,60,train
30-04-2018,home_confort,1,329,329,0,,18,2018,0.822983866,-0.568064747,0,4,4,5,4,7,1,216.6,356.6,496.6,347.6,1123.6,42,54.15,89.15,99.32,86.9,160.5142857,42,0,0,0,0,0,0,,,,,,,3.5,442.95,61,train
07-05-2018,home_confort,9,957.3,106.3666667,0,,19,2018,0.748510748,-0.663122658,0,1,4,5,7,5,8,329,216.6,869.6,839.49,642.69,1409.59,329,54.15,173.92,119.9271429,128.538,176.19875,0,0,0,0,0,0,,,,,,,4.5,464.875,62,train
14-05-2018,home_confort,6,800.5,133.4166667,0,,20,2018,0.663122658,-0.748510748,0,9,1,4,4,6,5,957.3,329,356.6,498.7,985.77,937.7,106.3666667,329,89.15,124.675,164.295,187.54,0,0,0,0,0,0,,,,,,,5,575.85,63,train
21-05-2018,home_confort,6,689.8,114.9666667,0,,21,2018,0.568064747,-0.822983866,0,6,9,4,4,4,8,800.5,957.3,216.6,662.79,347.6,991.5,133.4166667,106.3666667,54.15,165.6975,86.9,123.9375,0,0,0,0,0,0,,,,,,,5.5,694.15,64,train
