order_week,product_category_name_english,avg_price,units,revenue
08-10-2018,computers_accessories,85.51796961,33.329388,2850.261561
08-10-2018,consoles_games,72.20782143,9.322222,673.1373239
08-10-2018,construction_tools_construction,124.3221057,15.910087,1977.975472
08-10-2018,construction_tools_lights,101.3074032,3.4945579,354.0245819
08-10-2018,construction_tools_safety,153.6554167,9.8452835,1512.78114
08-10-2018,cool_stuff,121.6509912,10.668025,1297.775818
08-10-2018,costruction_tools_garden,110.5209375,3.1151571,344.2900862
08-10-2018,costruction_tools_tools,117.264375,3.4327517,402.5394774
08-10-2018,diapers_and_hygiene,69.7225,1.202345,83.83050021
08-10-2018,drinks,43.16420139,2.0719166,89.43262453
08-10-2018,dvds_blu_ray,47.25875,1.8311442,86.53758661
08-10-2018,electronics,95.01823676,25.809752,2452.39708
08-10-2018,fashio_female_clothing,36.865,2.0826845,76.77816472
08-10-2018,fashion_bags_accessories,63.02113952,12.549973,790.9135701
08-10-2018,fashion_childrens_clothes,52.49,1.598703,83.91592188
08-10-2018,fashion_male_clothing,106.91,2.541465,271.7080279
08-10-2018,fashion_shoes,173,2.1792536,377.010869
08-10-2018,fashion_sport,77.4,1.4286599,110.5782775
08-10-2018,fashion_underwear_beach,69.9125,3.3885524,236.9021716
08-10-2018,fixed_telephony,265.3345833,2.8671792,760.7617865
08-10-2018,flowers,44.08625,1.8766468,82.7343181
08-10-2018,food,69.17852859,16.606318,1148.800611
08-10-2018,food_drink,43.81729167,6.194671,271.4337127
08-10-2018,furniture_bedroom,167.35,3.215565,538.1247971
08-10-2018,furniture_decor,92.9511307,27.923342,2595.506189
08-10-2018,furniture_living_room,123.7236922,8.618012,1066.252317
08-10-2018,furniture_mattress_and_upholstery,114.975,1.2314385,141.5846436
08-10-2018,garden_tools,99.18884446,10.662266,1057.577822
08-10-2018,health_beauty,128.9900259,39.868217,5142.602403
08-10-2018,home_appliances,87.52751658,16.870985,1476.675422
08-10-2018,home_appliances_2,524.9155,4.1569514,2182.048237
08-10-2018,home_comfort_2,12.9,1.976301,25.49428232
08-10-2018,home_confort,158.583375,3.6578472,580.0737488
08-10-2018,home_construction,179.1090916,7.275884,1303.177001
08-10-2018,housewares,87.71028803,46.634926,4090.362778
08-10-2018,industry_commerce_and_business,262.48,5.411845,1420.50113
08-10-2018,kitchen_dining_laundry_garden_furniture,136.1903571,2.5076475,341.5174106
08-10-2018,la_cuisine,194.5,1.8887012,367.3523835
08-10-2018,luggage_accessories,82.55378655,3.7329288,308.1674035
08-10-2018,market_place,121.4620833,2.2166765,269.2421426
08-10-2018,music,75.41333333,2.8256385,213.0908205
08-10-2018,musical_instruments,244.7041319,8.420735,2060.588736
08-10-2018,office_furniture,321.9775,3.590839,1156.169335
08-10-2018,party_supplies,90.47708333,1.1675583,105.6372707
08-10-2018,perfumery,106.0015351,18.766045,1989.229537
08-10-2018,pet_shop,126.4966688,32.008247,4048.936667
08-10-2018,security_and_services,141.645,1.4526947,205.7669343
08-10-2018,signaling_and_security,85.32225,3.1375358,267.7016148
08-10-2018,small_appliances,266.9498125,7.0656166,1886.165029
08-10-2018,small_appliances_home_oven_and_coffee,222.0527679,5.3508687,1188.175206
08-10-2018,sports_leisure,98.02094446,50.813652,4980.802164
08-10-2018,stationery,81.67855899,16.35558,1335.900155
08-10-2018,tablets_printing_image,63.7,1.1144048,70.9875856
08-10-2018,telephony,100.5902431,21.727888,2185.613548
08-10-2018,toys,95.62970486,17.385103,1662.53229
08-10-2018,unknown,156.1257143,3.401553,531.0698786
08-10-2018,watches_gifts,152.6711205,34.12627,5210.095924
15-10-2018,agro_industry_and_commerce,190.3938889,8.740953,1664.224119
15-10-2018,air_conditioning,187.4595833,7.6327014,1430.823024
15-10-2018,art,90.10166667,2.0416148,183.9528935
15-10-2018,arts_and_craftmanship,79.02419643,5.208322,411.5834646
15-10-2018,audio,71.62333333,4.1528516,297.4410731
15-10-2018,auto,113.6092786,31.591797,3589.121253
15-10-2018,baby,99.84017806,20.70192,2066.883335
15-10-2018,bed_bath_table,89.71934623,49.199974,4414.189507
15-10-2018,books_general_interest,37.23354396,2.2076523,82.19872008
15-10-2018,books_imported,217.2525,1.3788133,299.5506292
15-10-2018,books_technical,49.56099432,7.28029,360.8184176
15-10-2018,cds_dvds_musicals,65,1.1336064,73.6844182
15-10-2018,christmas_supplies,63.98675,4.93575,315.8226018
15-10-2018,cine_photo,58.63354167,3.6647599,214.8778508
15-10-2018,computers,841.8125,7.6398478,6431.319339
15-10-2018,computers_accessories,85.51796961,33.541203,2868.37554
15-10-2018,consoles_games,72.20782143,10.12292,730.9540023
15-10-2018,construction_tools_construction,124.3221057,16.066607,1997.434354
15-10-2018,construction_tools_lights,101.3074032,3.5522656,359.8708079
15-10-2018,construction_tools_safety,153.6554167,9.902615,1521.590371
15-10-2018,cool_stuff,121.6509912,10.077589,1225.948695
15-10-2018,costruction_tools_garden,110.5209375,3.04981,337.067853
15-10-2018,costruction_tools_tools,117.264375,3.3082216,387.9365358
15-10-2018,diapers_and_hygiene,69.7225,1.1331328,79.00485272
15-10-2018,drinks,43.16420139,2.0751016,89.57010397
15-10-2018,dvds_blu_ray,47.25875,1.6543427,78.18216578
15-10-2018,electronics,95.01823676,25.929127,2463.739903
15-10-2018,fashio_female_clothing,36.865,2.0787172,76.63191075
15-10-2018,fashion_bags_accessories,63.02113952,13.685266,862.461029
15-10-2018,fashion_childrens_clothes,52.49,1.5778672,82.82224672
15-10-2018,fashion_male_clothing,106.91,2.6052775,278.5302216
15-10-2018,fashion_shoes,173,2.1973317,380.1383784
15-10-2018,fashion_sport,77.4,1.378506,106.6963602
15-10-2018,fashion_underwear_beach,69.9125,3.6357193,254.1822255
15-10-2018,fixed_telephony,265.3345833,2.7283263,723.9193275
15-10-2018,flowers,44.08625,1.8067957,79.65484765
15-10-2018,food,69.17852859,17.460787,1207.91154
15-10-2018,food_drink,43.81729167,6.301226,276.1026636
15-10-2018,furniture_bedroom,167.35,3.204267,536.2340866
15-10-2018,furniture_decor,92.9511307,27.664076,2571.40713
15-10-2018,furniture_living_room,123.7236922,9.29026,1149.425307
15-10-2018,furniture_mattress_and_upholstery,114.975,1.2292538,141.3334521
15-10-2018,garden_tools,99.18884446,13.353717,1324.539744
15-10-2018,health_beauty,128.9900259,39.92685,5150.165332
15-10-2018,home_appliances,87.52751658,16.792091,1469.770056
15-10-2018,home_appliances_2,524.9155,4.817696,2528.883354
15-10-2018,home_comfort_2,12.9,1.8987868,24.4943495
15-10-2018,home_confort,158.583375,3.4836676,552.4517673
15-10-2018,home_construction,179.1090916,6.989343,1251.854906
15-10-2018,housewares,87.71028803,46.90339,4113.909757
15-10-2018,industry_commerce_and_business,262.48,5.66388,1486.655189
15-10-2018,kitchen_dining_laundry_garden_furniture,136.1903571,2.4364302,331.8183012
15-10-2018,la_cuisine,194.5,1.938321,377.0034334
15-10-2018,luggage_accessories,82.55378655,3.7004302,305.4845211
15-10-2018,market_place,121.4620833,2.269706,275.6832206
15-10-2018,music,75.41333333,3.267285,246.396861
15-10-2018,musical_instruments,244.7041319,7.8329945,1916.76611
15-10-2018,office_furniture,321.9775,4.395067,1415.112754
15-10-2018,party_supplies,90.47708333,1.1372392,102.8940875
15-10-2018,perfumery,106.0015351,20.156952,2136.667844
15-10-2018,pet_shop,126.4966688,32.90562,4162.451387
15-10-2018,security_and_services,141.645,1.4526947,205.7669343
15-10-2018,signaling_and_security,85.32225,3.2133915,274.1737965
15-10-2018,small_appliances,266.9498125,8.139755,2172.906138
15-10-2018,small_appliances_home_oven_and_coffee,222.0527679,5.4934673,1219.839626
15-10-2018,sports_leisure,98.02094446,50.433155,4943.505491
15-10-2018,stationery,81.67855899,18.529219,1513.43988
15-10-2018,tablets_printing_image,63.7,1.1983386,76.33417059
15-10-2018,telephony,100.5902431,23.197205,2333.41245
15-10-2018,toys,95.62970486,18.375965,1757.288121
15-10-2018,unknown,156.1257143,3.2745392,511.2397766
15-10-2018,watches_gifts,152.6711205,33.890636,5174.12144
22-10-2018,agro_industry_and_commerce,190.3938889,8.936417,1701.439114
22-10-2018,air_conditioning,187.4595833,8.26373,1549.115392
22-10-2018,art,90.10166667,1.9919915,179.4817559
22-10-2018,arts_and_craftmanship,79.02419643,5.07713,401.2161058
22-10-2018,audio,71.62333333,4.477569,320.6984244
22-10-2018,auto,113.6092786,32.85579,3732.722507
22-10-2018,baby,99.84017806,20.670528,2063.749237
22-10-2018,bed_bath_table,89.71934623,48.14869,4319.868923
22-10-2018,books_general_interest,37.23354396,2.2010713,81.9536836
22-10-2018,books_imported,217.2525,1.3644909,296.439052
22-10-2018,books_technical,49.56099432,7.7025805,381.747546
22-10-2018,cds_dvds_musicals,65,1.1336064,73.6844182
22-10-2018,christmas_supplies,63.98675,4.928602,315.365238
22-10-2018,cine_photo,58.63354167,3.7559102,220.2223148
22-10-2018,computers,841.8125,8.488786,7145.965949
